height_m,wet_radius_micron,concentration_m3
52.0,4968.1844193513025,8.474135257316703e-09
52.0,5110.956654018397,8.818386655349071e-09
52.0,5257.831778045323,9.177521205203149e-09
52.0,5408.927697418063,9.552199525843535e-09
52.0,5564.365706422964,9.94311186722674e-09
52.0,5724.270585017361,1.0350979476986636e-08
52.0,5888.770698998387,1.0776556034807233e-08
52.0,6057.998103050325,1.1220629158212489e-08
52.0,6232.0886467533,1.1684021983738995e-08
52.0,6411.182083638353,1.2167594827712165e-08
52.0,6595.422183376479,1.2672246931120798e-08
52.0,6784.956847191664,1.3198918293380992e-08
52.0,6979.938226590587,1.3748591600101032e-08
52.0,7180.522845504302,1.4322294250304169e-08
52.0,7386.871725939914,1.4921100488940978e-08
52.0,7599.150517243181,1.5546133650929585e-08
52.0,7817.529629075764,1.619856852340094e-08
52.0,8042.18436821387,1.6879633833305205e-08
52.0,8273.295079278132,1.75906148680543e-08
52.0,8511.047289507687,1.8332856237440094e-08
52.0,8755.631857694669,1.9107764785683296e-08
52.0,9007.245127398679,1.9916812663138467e-08
52.0,9266.089084564212,2.076154056791097e-08
52.0,9532.371519667606,2.164356116844128e-08
52.0,9806.306194523659,2.2564562718984892e-08
52.0,10088.113013885795,2.3526312880871462e-08
52.0,10378.018201977571,2.4530662763471474e-08
52.0,10676.254484097224,2.55795511999502e-08
52.0,10983.061273441039,2.6675009274139833e-08
52.0,11298.684863295532,2.781916511625309e-08
52.0,11623.378624752686,2.9014248986670994e-08
52.0,11957.403210107024,3.026259866871642e-08
52.0,12301.02676209775,3.1566665193163173e-08
52.0,12654.525129163952,3.2929018919253156e-08
52.0,13018.18208688565,3.435235599923885e-08
52.0,13392.289565788473,3.583950525592157e-08
52.0,13777.147885694822,3.739343550537791e-08
52.0,14173.06599680965,3.901726336007229e-08
52.0,14580.361727734418,4.071426155084369e-08
52.0,14999.36204060828,4.2487867809924815e-08
52.0,15430.403293581347,4.4341694361156667e-08
52.0,15873.831510830732,4.627953806798381e-08
52.0,16330.002660336122,4.8305391294706715e-08
52.0,16799.282939637873,5.042345354178187e-08
52.0,17282.04906980702,5.263814392181957e-08
52.0,17778.688597863213,5.495411454928312e-08
52.0,18289.60020788326,5.7376264923856885e-08
52.0,18815.194041050232,5.990975739482685e-08
52.0,19355.89202489974,6.256003380185986e-08
52.0,19912.12821202799,6.533283339595641e-08
52.0,20484.34912853337,6.823421215312749e-08
52.0,21073.01413247127,7.12705636022396e-08
52.0,21678.595782609984,7.444864129730045e-08
52.0,22301.580217783587,7.777558307255429e-08
52.0,22942.46754714649,8.125893722589134e-08
52.0,23601.772251642768,8.490669078070437e-08
52.0,24280.02359701269,8.87272999778908e-08
52.0,24977.76605866791,9.272972314568587e-08
52.0,25695.559758776486,9.692345608324425e-08
52.0,26433.980915908454,1.0131857007105371e-07
52.0,27193.62230760308,1.0592575258184388e-07
52.0,27975.09374622902,1.1075635070408288e-07
52.0,28779.022568519413,1.1582241719775985e-07
52.0,29606.054139174914,1.2113675896596943e-07
52.0,30456.852368938886,1.2671298753451523e-07
52.0,31332.100247560702,1.3256557086151994e-07
52.0,32232.500392075017,1.387098854312217e-07
52.0,33158.77561083701,1.4516226708845462e-07
52.0,34111.66948376658,1.5194005841250501e-07
52.0,35091.946959267094,1.5906164957430842e-07
52.0,36100.39496829811,1.6654650854060587e-07
52.0,37137.82305609474,1.7441519516002304e-07
52.0,38205.064032041075,1.826893520992929e-07
52.0,39302.97463821905,1.9139166384837287e-07
52.0,40432.43623716979,2.0054577321927782e-07
52.0,41594.355519419245,2.101761431768019e-07
52.0,42789.66523133621,2.2030785086090962e-07
52.0,44019.32492390705,2.3096630085147755e-07
52.0,45284.32172302823,2.421768467833078e-07
52.0,46585.671121934916,2.539643150570505e-07
52.0,47924.41779640185,2.663524321869343e-07
52.0,49301.63644337092,2.793631683326937e-07
52.0,50718.43264367862,2.930160231693066e-07
52.0,52175.943749575934,3.0732729473169455e-07
52.0,53675.339797753266,3.223093845964285e-07
52.0,55217.824448603154,3.379702006181779e-07
52.0,56804.63595247478,3.5431271839126375e-07
52.0,58437.04814369626,3.7133475323249277e-07
52.0,60116.37146316221,3.8902897586312173e-07
52.0,61843.95401030797,4.073831803159899e-07
52.0,63621.18262531452,4.2638078571349267e-07
52.0,65449.484002413075,4.460015298874822e-07
52.0,67330.32583518319,4.6622229610822775e-07
52.0,69265.21799476368,4.870180066462808e-07
52.0,71255.71374192179,5.083625187973997e-07
52.0,73303.41097395438,5.302294681254884e-07
52.0,75409.95350742144,5.525930175700293e-07
52.0,77577.0323977421,5.754284865052956e-07
52.0,79806.38729671211,5.987128483840054e-07
52.0,82099.80784903273,6.224250976878141e-07
52.0,84459.13512897215,6.46546495802749e-07
52.0,86886.26311831274,6.710607107865152e-07
52.0,89383.1402267705,6.959538689416058e-07
52.0,91951.77085610703,7.212145364005049e-07
52.0,94594.21700919032,7.468336479354908e-07
52.0,97312.5999452951,7.728043983421372e-07
52.0,100109.10188297252,7.991221092548015e-07
52.0,102985.96775185551,8.257840819164809e-07
52.0,105945.5069948061,8.527894440320749e-07
52.0,108990.09542185199,8.801389968564286e-07
52.0,112122.17711740013,9.078350668682436e-07
52.0,115344.26640225828,9.358813650598081e-07
52.0,118658.94985204001,9.642828556899793e-07
52.0,122068.8883735731,9.93045635527314e-07
52.0,125576.81934097844,1.0221768240076184e-06
52.0,129185.55879313398,1.0516844642308931e-06
52.0,132898.00369428794,1.0815774344545573e-06
52.0,136717.1342596358,1.1118653695168304e-06
52.0,140646.01634772823,1.1425585915245613e-06
52.0,144687.8039216307,1.1736680490557379e-06
52.0,148845.74158080938,1.2052052641295195e-06
52.0,153123.16716577747,1.2371822862071213e-06
52.0,157523.51443759148,1.2696116525054688e-06
52.0,162050.31583434917,1.3025063539647446e-06
52.0,166707.2053069021,1.3358798062529886e-06
52.0,171497.92123605844,1.3697458252447088e-06
52.0,176426.3094336187,1.4041186064655884e-06
52.0,181496.32622965277,1.4390127080451082e-06
52.0,186712.04164849766,1.4744430367686803e-06
52.0,192077.64267602406,1.5104248368638744e-06
52.0,197597.43662079566,1.5469736812027855e-06
52.0,203275.8545718193,1.5841054646295904e-06
52.0,209117.45495566164,1.6218363991708314e-06
52.0,215126.92719578705,1.660183010901984e-06
52.0,221309.09547705596,1.699162138282261e-06
52.0,227668.92261840406,1.738790931786829e-06
52.0,234211.51405681195,1.7790868546899066e-06
52.0,240942.12194576403,1.8200676848731904e-06
52.0,247866.1493714851,1.8617515175427085e-06
52.0,254989.15469034077,1.9041567687634075e-06
52.0,262316.85599088285,1.947302179722065e-06
52.0,269855.13568412233,1.991206821649834e-06
52.0,277610.04522571387,2.035890101338396e-06
52.0,285587.8099738437,2.081371767196037e-06
52.0,293794.83418671926,2.1276719157985105e-06
52.0,302237.70616367453,2.1748109988920246e-06
52.0,310923.20353401557,2.2228098308150507e-06
52.0,319858.29869785404,2.2716895963095945e-06
52.0,329050.1644232955,2.3214718586965007e-06
52.0,338506.17960447574,2.3721785683939306e-06
52.0,348233.93518506706,2.4238320717613437e-06
52.0,358241.24025201146,2.476455120253921e-06
52.0,368536.1283043695,2.5300708798763086e-06
52.0,379126.8637023207,2.5847029409239093e-06
52.0,390021.9483014903,2.640375328006838e-06
52.0,401230.1282779271,2.6971125103469843e-06
52.0,412760.40114921564,2.754939412347582e-06
52.0,424622.02299735433,2.813881424428625e-06
52.0,436824.51589920005,2.873964414128832e-06
52.0,449377.6755704435,2.935214737471723e-06
52.0,462291.5792292521,2.9976592505964928e-06
52.0,475576.59368589305,3.061325321654864e-06
52.0,489243.38366483,3.1262408429748946e-06
52.0,503302.92036597367,3.192434243494189e-06
52.0,517766.49027196097,3.2599345014651795e-06
52.0,532645.7042085319,3.3287711574360577e-06
52.0,547952.5066652752,3.3989743275106026e-06
52.0,563699.1853842291,3.470574716890647e-06
52.0,579898.3812240314,3.5436036337067556e-06
52.0,596563.0983075403,3.61809300313952e-06
52.0,613706.7144610675,3.6940753818387107e-06
52.0,631342.9919536107,3.771583972643661e-06
52.0,649486.0885446984,3.850652639612389e-06
52.0,668150.5688497239,3.93131592336572e-06
52.0,687351.4160318865,4.01360905675712e-06
52.0,707104.043830127,4.097567980882617e-06
52.0,727424.3089327151,4.183229361452686e-06
52.0,748328.5237064194,4.270630605561446e-06
52.0,769833.4692914794,4.359809878907692e-06
52.0,791956.4090728932,4.45080612355121e-06
52.0,814715.1025388314,4.543659076329168e-06
52.0,838127.8195373056,4.638409288112362e-06
53.0,2983.4372143340365,4.217650693883012e-09
53.0,3069.1731617397604,4.37999743765215e-09
53.0,3157.3729292796043,4.5491801355010585e-09
53.0,3248.107320506067,4.725500940242654e-09
53.0,3341.449173674988,4.909275496683989e-09
53.0,3437.4734202174286,5.100833542852963e-09
53.0,3536.257144891897,5.300519538987801e-09
53.0,3637.8796476651773,5.508693325711968e-09
53.0,3742.422507371443,5.7257308128975834e-09
53.0,3849.9696472007686,5.9520247008058085e-09
53.0,3960.6074020696014,6.187985235183165e-09
53.0,4074.424587927276,6.4340409980888535e-09
53.0,4191.512573054222,6.690639736330659e-09
53.0,4311.965351409081,6.9582492294958695e-09
53.0,4435.879618083617,7.237358199679673e-09
53.0,4563.354846926009,7.528477265137813e-09
53.0,4694.493370394832,7.832139940222369e-09
53.0,4829.400461707808,8.148903684101522e-09
53.0,4968.1844193513025,8.479351000915896e-09
53.0,5110.956654018397,8.824090594186898e-09
53.0,5257.831778045323,9.183758578467323e-09
53.0,5408.927697418063,9.559019751412295e-09
53.0,5564.365706422964,9.950568929650983e-09
53.0,5724.270585017361,1.035913235205749e-08
53.0,5888.770698998387,1.0785469154254043e-08
53.0,6057.998103050325,1.1230372918433834e-08
53.0,6232.0886467533,1.1694673302864768e-08
53.0,6411.182083638353,1.217923775573297e-08
53.0,6595.422183376479,1.2684973318306034e-08
53.0,6784.956847191664,1.3212828522745204e-08
53.0,6979.938226590587,1.3763795390274946e-08
53.0,7180.522845504302,1.4338911535830084e-08
53.0,7386.871725939914,1.4939262385748743e-08
53.0,7599.150517243181,1.5565983515568662e-08
53.0,7817.529629075764,1.622026311551701e-08
53.0,8042.18436821387,1.6903344591864976e-08
53.0,8273.295079278132,1.761652931295694e-08
53.0,8511.047289507687,1.8361179509417727e-08
53.0,8755.631857694669,1.9138721338807753e-08
53.0,9007.245127398679,1.995064812583204e-08
53.0,9266.089084564212,2.0798523790129912e-08
53.0,9532.371519667606,2.1683986474685012e-08
53.0,9806.306194523659,2.2608752389011416e-08
53.0,10088.113013885795,2.357461988250077e-08
53.0,10378.018201977571,2.4583473764674307e-08
53.0,10676.254484097224,2.563728989058694e-08
53.0,10983.061273441039,2.6738140031290306e-08
53.0,11298.684863295532,2.7888197051113265e-08
53.0,11623.378624752686,2.9089740415551748e-08
53.0,11957.403210107024,3.034516205585074e-08
53.0,12301.02676209775,3.165697261887835e-08
53.0,12654.525129163952,3.302780813371728e-08
53.0,13018.18208688565,3.446043712955069e-08
53.0,13392.289565788473,3.595776824292082e-08
53.0,13777.147885694822,3.752285835637172e-08
53.0,14173.06599680965,3.915892131489168e-08
53.0,14580.361727734418,4.0869337271467156e-08
53.0,14999.36204060828,4.265766271861369e-08
53.0,15430.403293581347,4.4527641268911144e-08
53.0,15873.831510830732,4.648321525451686e-08
53.0,16330.002660336122,4.852853822345556e-08
53.0,16799.282939637873,5.0667988419193095e-08
53.0,17282.04906980702,5.29061833398608e-08
53.0,17778.688597863213,5.524799548445091e-08
53.0,18289.60020788326,5.769856940570667e-08
53.0,18815.194041050232,6.026334020309172e-08
53.0,19355.89202489974,6.294805360464437e-08
53.0,19912.12821202799,6.575878780348186e-08
53.0,20484.34912853337,6.870197723350676e-08
53.0,21073.01413247127,7.17844384893521e-08
53.0,21678.595782609984,7.501339861789566e-08
53.0,22301.580217783587,7.839652603224249e-08
53.0,22942.46754714649,8.194196432397616e-08
53.0,23601.772251642768,8.565836927415862e-08
53.0,24280.02359701269,8.955494938766143e-08
53.0,24977.76605866791,9.364151029601886e-08
53.0,25695.559758776486,9.792850338848674e-08
53.0,26433.980915908454,1.0242707903496101e-07
53.0,27193.62230760308,1.0714914475006998e-07
53.0,27975.09374622902,1.1210742860632822e-07
53.0,28779.022568519413,1.1731554812162405e-07
53.0,29606.054139174914,1.2278808470024101e-07
53.0,30456.852368938886,1.2854066347410134e-07
53.0,31332.100247560702,1.3459003802721405e-07
53.0,32232.500392075017,1.4095417894677498e-07
53.0,33158.77561083701,1.4765236435723366e-07
53.0,34111.66948376658,1.5470526947758677e-07
53.0,35091.946959267094,1.6213505069390436e-07
53.0,36100.39496829811,1.69965417553795e-07
53.0,37137.82305609474,1.7822168336225903e-07
53.0,38205.064032041075,1.86930781639216e-07
53.0,39302.97463821905,1.9612123163722562e-07
53.0,40432.43623716979,2.0582303167005852e-07
53.0,41594.355519419245,2.1606745474669142e-07
53.0,42789.66523133621,2.268867179769698e-07
53.0,44019.32492390705,2.3831349698619021e-07
53.0,45284.32172302823,2.5038026119228346e-07
53.0,46585.671121934916,2.631184174137633e-07
53.0,47924.41779640185,2.7655726947640254e-07
53.0,49301.63644337092,2.907228300935504e-07
53.0,50718.43264367862,3.056365555008579e-07
53.0,52175.943749575934,3.213141068498018e-07
53.0,53675.339797753266,3.377642663794228e-07
53.0,55217.824448603154,3.5498814189987495e-07
53.0,56804.63595247478,3.7297877396779347e-07
53.0,58437.04814369626,3.917212169616486e-07
53.0,60116.37146316221,4.1119310515500084e-07
53.0,61843.95401030797,4.313656517359339e-07
53.0,63621.18262531452,4.522049757335028e-07
53.0,65449.484002413075,4.736736204168346e-07
53.0,67330.32583518319,4.957321203898176e-07
53.0,69265.21799476368,5.183404904990027e-07
53.0,71255.71374192179,5.414595407451153e-07
53.0,73303.41097395438,5.65051958140227e-07
53.0,75409.95350742144,5.890831317285785e-07
53.0,77577.0323977421,6.135217255399069e-07
53.0,79806.38729671211,6.383400239441401e-07
53.0,82099.80784903273,6.635140850940193e-07
53.0,84459.13512897215,6.890237422602039e-07
53.0,86886.26311831274,7.148524916574541e-07
53.0,89383.1402267705,7.409873015566295e-07
53.0,91951.77085610703,7.674183716795242e-07
53.0,94594.21700919032,7.94138865924721e-07
53.0,97312.5999452951,8.211446359743061e-07
53.0,100109.10188297252,8.484339482894011e-07
53.0,102985.96775185551,8.76007223098234e-07
53.0,105945.5069948061,9.038667907237402e-07
53.0,108990.09542185199,9.320166682690307e-07
53.0,112122.17711740013,9.604623578733804e-07
53.0,115344.26640225828,9.892106666124918e-07
53.0,118658.94985204001,1.0182695472438282e-06
53.0,122068.8883735731,1.0476479585250383e-06
53.0,125576.81934097844,1.0773557435713683e-06
53.0,129185.55879313398,1.107403524560973e-06
53.0,132898.00369428794,1.137802612114115e-06
53.0,136717.1342596358,1.168564927711007e-06
53.0,140646.01634772823,1.1997029376301356e-06
53.0,144687.8039216307,1.2312295969849972e-06
53.0,148845.74158080938,1.2631583025926077e-06
53.0,153123.16716577747,1.2955028535337885e-06
53.0,157523.51443759148,1.32827741838345e-06
53.0,162050.31583434917,1.361496508224444e-06
53.0,166707.2053069021,1.3951749546620623e-06
53.0,171497.92123605844,1.4293278921531598e-06
53.0,176426.3094336187,1.4639707440644372e-06
53.0,181496.32622965277,1.499119211939953e-06
53.0,186712.04164849766,1.5347892675406893e-06
53.0,192077.64267602406,1.5709971472705345e-06
53.0,197597.43662079566,1.6077593486649552e-06
53.0,203275.8545718193,1.6450926286538265e-06
53.0,209117.45495566164,1.6830140033648775e-06
53.0,215126.92719578705,1.7215407492544054e-06
53.0,221309.09547705596,1.7606904053912358e-06
53.0,227668.92261840406,1.8004807767418172e-06
53.0,234211.51405681195,1.8409299383274106e-06
53.0,240942.12194576403,1.882056240145528e-06
53.0,247866.1493714851,1.9238783127576714e-06
53.0,254989.15469034077,1.966415073469244e-06
53.0,262316.85599088285,2.0096857330297574e-06
53.0,269855.13568412233,2.0537098028004132e-06
53.0,277610.04522571387,2.0985071023377756e-06
53.0,285587.8099738437,2.144097767354414e-06
53.0,293794.83418671926,2.190502258024518e-06
53.0,302237.70616367453,2.237741367603777e-06
53.0,310923.20353401557,2.285836231341302e-06
53.0,319858.29869785404,2.334808335665826e-06
53.0,329050.1644232955,2.384679527628787e-06
53.0,338506.17960447574,2.4354720245934905e-06
53.0,348233.93518506706,2.4872084241601207e-06
53.0,358241.24025201146,2.539911714319361e-06
53.0,368536.1283043695,2.593605283830088e-06
53.0,379126.8637023207,2.6483129328154903e-06
53.0,390021.9483014903,2.7040588835787667e-06
53.0,401230.1282779271,2.76086779163378e-06
53.0,412760.40114921564,2.81876475695512e-06
53.0,424622.02299735433,2.877775335444619e-06
53.0,436824.51589920005,2.93792555062001e-06
53.0,449377.6755704435,2.9992419055258866e-06
53.0,462291.5792292521,3.0617513948718156e-06
53.0,475576.59368589305,3.1254815174011838e-06
53.0,489243.38366483,3.1904602884951383e-06
53.0,503302.92036597367,3.2567162530160327e-06
53.0,517766.49027196097,3.324278498395827e-06
53.0,532645.7042085319,3.3931766679748914e-06
53.0,547952.5066652752,3.4634409745966546e-06
53.0,563699.1853842291,3.5351022144634363e-06
53.0,579898.3812240314,3.608191781260744e-06
53.0,596563.0983075403,3.6827416805540425e-06
53.0,613706.7144610675,3.758784544466714e-06
53.0,631342.9919536107,3.836353646643456e-06
53.0,649486.0885446984,3.91548291750827e-06
53.0,668150.5688497239,3.9962069598240355e-06
53.0,687351.4160318865,4.0785610645651645e-06
53.0,707104.043830127,4.162581227118437e-06
53.0,727424.3089327151,4.248304163833795e-06
53.0,748328.5237064194,4.335767328960348e-06
53.0,769833.4692914794,4.425008932020614e-06
53.0,791956.4090728932,4.516067955704294e-06
53.0,814715.1025388314,4.608984174402467e-06
53.0,838127.8195373056,4.703798173556383e-06
54.0,2983.4372143340365,4.218597532962983e-09
54.0,3069.1731617397604,4.3810352421164685e-09
54.0,3157.3729292796043,4.55031747229933e-09
54.0,3248.107320506067,4.72674717245131e-09
54.0,3341.449173674988,4.910640856945563e-09
54.0,3437.4734202174286,5.1023292135926295e-09
54.0,3536.257144891897,5.302157740039615e-09
54.0,3637.8796476651773,5.510487410047577e-09
54.0,3742.422507371443,5.727695371216628e-09
54.0,3849.9696472007686,5.954175675820051e-09
54.0,3960.6074020696014,6.190340046506669e-09
54.0,4074.424587927276,6.436618678734765e-09
54.0,4191.512573054222,6.69346108191221e-09
54.0,4311.965351409081,6.961336961336113e-09
54.0,4435.879618083617,7.24073714315232e-09
54.0,4563.354846926009,7.532174544691156e-09
54.0,4694.493370394832,7.836185192681522e-09
54.0,4829.400461707808,8.153329292001957e-09
54.0,4968.1844193513025,8.484192347795492e-09
54.0,5110.956654018397,8.829386343956168e-09
54.0,5257.831778045323,9.189550981190003e-09
54.0,5408.927697418063,9.565354978063694e-09
54.0,5564.365706422964,9.957497438681502e-09
54.0,5724.270585017361,1.036670929087659e-08
54.0,5888.770698998387,1.0793754799069174e-08
54.0,6057.998103050325,1.1239433156232267e-08
54.0,6232.0886467533,1.1704580159718989e-08
54.0,6411.182083638353,1.2190069976045656e-08
54.0,6595.422183376479,1.2696817000095108e-08
54.0,6784.956847191664,1.3225777814607813e-08
54.0,6979.938226590587,1.3777953256268783e-08
54.0,7180.522845504302,1.4354390595177991e-08
54.0,7386.871725939914,1.495618583501769e-08
54.0,7599.150517243181,1.5584486141805288e-08
54.0,7817.529629075764,1.624049240975066e-08
54.0,8042.18436821387,1.6925461973428622e-08
54.0,8273.295079278132,1.764071147623916e-08
54.0,8511.047289507687,1.8387619905963938e-08
54.0,8755.631857694669,1.9167631809151352e-08
54.0,9007.245127398679,1.9982260697081973e-08
54.0,9266.089084564212,2.083309265719042e-08
54.0,9532.371519667606,2.1721790185068153e-08
54.0,9806.306194523659,2.2650096253553984e-08
54.0,10088.113013885795,2.3619838636951674e-08
54.0,10378.018201977571,2.463293451012392e-08
54.0,10676.254484097224,2.569139534411102e-08
54.0,10983.061273441039,2.679733212204246e-08
54.0,11298.684863295532,2.795296090148501e-08
54.0,11623.378624752686,2.9160608752013985e-08
54.0,11957.403210107024,3.042272009977855e-08
54.0,12301.02676209775,3.174186351416398e-08
54.0,12654.525129163952,3.3120738975408703e-08
54.0,13018.18208688565,3.4562185666276015e-08
54.0,13392.289565788473,3.606919033564253e-08
54.0,13777.147885694822,3.764489628727104e-08
54.0,14173.06599680965,3.929261305315578e-08
54.0,14580.361727734418,4.1015826817736585e-08
54.0,14999.36204060828,4.281821166718684e-08
54.0,15430.403293581347,4.4703641746912564e-08
54.0,15873.831510830732,4.667620442060416e-08
54.0,16330.002660336122,4.874021453584936e-08
54.0,16799.282939637873,5.090022991458386e-08
54.0,17282.04906980702,5.316106820187714e-08
54.0,17778.688597863213,5.552782522391332e-08
54.0,18289.60020788326,5.800589502601162e-08
54.0,18815.194041050232,6.060099178423564e-08
54.0,19355.89202489974,6.331917381033465e-08
54.0,19912.12821202799,6.616686989957628e-08
54.0,20484.34912853337,6.91509083051861e-08
54.0,21073.01413247127,7.227854866189902e-08
54.0,21678.595782609984,7.555751722535423e-08
54.0,22301.580217783587,7.899604584368622e-08
54.0,22942.46754714649,8.260291513364946e-08
54.0,23601.772251642768,8.638750239501135e-08
54.0,24280.02359701269,9.035983486439178e-08
54.0,24977.76605866791,9.453064898081622e-08
54.0,25695.559758776486,9.891145640798046e-08
54.0,26433.980915908454,1.035146176279321e-07
54.0,27193.62230760308,1.0835342397865561e-07
54.0,27975.09374622902,1.1344218904190528e-07
54.0,28779.022568519413,1.1879635027762521e-07
54.0,29606.054139174914,1.2443258171275655e-07
54.0,30456.852368938886,1.3036891828400765e-07
54.0,31332.100247560702,1.3662489202712173e-07
54.0,32232.500392075017,1.4322167960517956e-07
54.0,33158.77561083701,1.5018225952362656e-07
54.0,34111.66948376658,1.5753157559334137e-07
54.0,35091.946959267094,1.6529670050713286e-07
54.0,36100.39496829811,1.7350698947069e-07
54.0,37137.82305609474,1.821942083097726e-07
54.0,38205.064032041075,1.913926130545089e-07
54.0,39302.97463821905,2.0113894856758186e-07
54.0,40432.43623716979,2.1147232272900166e-07
54.0,41594.355519419245,2.2243390132831606e-07
54.0,42789.66523133621,2.340663598932388e-07
54.0,44019.32492390705,2.4641302678338685e-07
54.0,45284.32172302823,2.595166632675409e-07
54.0,46585.671121934916,2.7341785765527187e-07
54.0,47924.41779640185,2.8815306615609134e-07
54.0,49301.63644337092,3.037524105695985e-07
54.0,50718.43264367862,3.202374295882093e-07
54.0,52175.943749575934,3.37619052858012e-07
54.0,53675.339797753266,3.5589609642867827e-07
54.0,55217.824448603154,3.7505454301426173e-07
54.0,56804.63595247478,3.950677673284847e-07
54.0,58437.04814369626,4.158977180018714e-07
54.0,60116.37146316221,4.3749691246077853e-07
54.0,61843.95401030797,4.5981098324785354e-07
54.0,63621.18262531452,4.827814594771164e-07
54.0,65449.484002413075,5.063484807796409e-07
54.0,67330.32583518319,5.304532058427772e-07
54.0,69265.21799476368,5.550397670280271e-07
54.0,71255.71374192179,5.800567118582977e-07
54.0,73303.41097395438,6.054579437052413e-07
54.0,75409.95350742144,6.312032215193859e-07
54.0,77577.0323977421,6.572583024003665e-07
54.0,79806.38729671211,6.835948162692842e-07
54.0,82099.80784903273,7.10189955517253e-07
54.0,84459.13512897215,7.370260497266727e-07
54.0,86886.26311831274,7.640900804296916e-07
54.0,89383.1402267705,7.913731767752302e-07
54.0,91951.77085610703,8.188701203026413e-07
54.0,94594.21700919032,8.465788770037458e-07
54.0,97312.5999452951,8.745001673307938e-07
54.0,100109.10188297252,9.026370791563419e-07
54.0,102985.96775185551,9.309947249937782e-07
54.0,105945.5069948061,9.595799422424466e-07
54.0,108990.09542185199,9.884010337816752e-07
54.0,112122.17711740013,1.0174675453720716e-06
54.0,115344.26640225828,1.0467900760727767e-06
54.0,118658.94985204001,1.0763801177873152e-06
54.0,122068.8883735731,1.1062499202631197e-06
54.0,125576.81934097844,1.136412378141307e-06
54.0,129185.55879313398,1.1668809369658292e-06
54.0,132898.00369428794,1.1976695154200566e-06
54.0,136717.1342596358,1.2287924413834768e-06
54.0,140646.01634772823,1.2602643997342253e-06
54.0,144687.8039216307,1.2921003900799847e-06
54.0,148845.74158080938,1.3243156928875354e-06
54.0,153123.16716577747,1.356925842694556e-06
54.0,157523.51443759148,1.3899466072766952e-06
54.0,162050.31583434917,1.4233939718295094e-06
54.0,166707.2053069021,1.4572841273639247e-06
54.0,171497.92123605844,1.4916334626312527e-06
54.0,176426.3094336187,1.5264585590226489e-06
54.0,181496.32622965277,1.561776187948852e-06
54.0,186712.04164849766,1.597603310310621e-06
54.0,192077.64267602406,1.633957077715759e-06
54.0,197597.43662079566,1.6708548351655318e-06
54.0,203275.8545718193,1.7083141249673248e-06
54.0,209117.45495566164,1.746352691685116e-06
54.0,215126.92719578705,1.7849884879569343e-06
54.0,221309.09547705596,1.8242396810437311e-06
54.0,227668.92261840406,1.8641246599966635e-06
54.0,234211.51405681195,1.9046620433478629e-06
54.0,240942.12194576403,1.945870687248177e-06
54.0,247866.1493714851,1.987769693984292e-06
54.0,254989.15469034077,2.0303784208267704e-06
54.0,262316.85599088285,2.0737164891623992e-06
54.0,269855.13568412233,2.1178037938797974e-06
54.0,277610.04522571387,2.1626605129768378e-06
54.0,285587.8099738437,2.208307117369401e-06
54.0,293794.83418671926,2.2547643808860646e-06
54.0,302237.70616367453,2.3020533904325552e-06
54.0,310923.20353401557,2.350195556317054e-06
54.0,319858.29869785404,2.399212622731982e-06
54.0,329050.1644232955,2.4491266783842057e-06
54.0,338506.17960447574,2.4999601672741005e-06
54.0,348233.93518506706,2.5517358996215028e-06
54.0,358241.24025201146,2.6044770629398138e-06
54.0,368536.1283043695,2.6582072332608126e-06
54.0,379126.8637023207,2.712950386511024e-06
54.0,390021.9483014903,2.7687309100471085e-06
54.0,401230.1282779271,2.8255736143508143e-06
54.0,412760.40114921564,2.8835037448930307e-06
54.0,424622.02299735433,2.9425469941678415e-06
54.0,436824.51589920005,3.0027295139072035e-06
54.0,449377.6755704435,3.0640779274790595e-06
54.0,462291.5792292521,3.126619342477802e-06
54.0,475576.59368589305,3.1903813635130193e-06
54.0,489243.38366483,3.2553921052042178e-06
54.0,503302.92036597367,3.3216802053877767e-06
54.0,517766.49027196097,3.3892748385442656e-06
54.0,532645.7042085319,3.4582057294533538e-06
54.0,547952.5066652752,3.5285031670838287e-06
54.0,563699.1853842291,3.6001980187255664e-06
54.0,579898.3812240314,3.6733217443723207e-06
54.0,596563.0983075403,3.7479064113608117e-06
54.0,613706.7144610675,3.8239847092762645e-06
54.0,631342.9919536107,3.9015899651293665e-06
54.0,649486.0885446984,3.9807561588153205e-06
54.0,668150.5688497239,4.061517938862763e-06
54.0,687351.4160318865,4.143910638484588e-06
54.0,707104.043830127,4.227970291946529e-06
54.0,727424.3089327151,4.313733651275193e-06
54.0,748328.5237064194,4.40123820334066e-06
54.0,769833.4692914794,4.4905221873652785e-06
54.0,791956.4090728932,4.581624612937996e-06
54.0,814715.1025388314,4.674585278651421e-06
54.0,838127.8195373056,4.769444791530682e-06
55.0,2983.4372143340365,4.219459965282779e-09
55.0,3069.1731617397604,4.381980785569028e-09
55.0,3157.3729292796043,4.551353974085058e-09
55.0,3248.107320506067,4.727883210894801e-09
55.0,3341.449173674988,4.911885809155112e-09
55.0,3437.4734202174286,5.1036933293918055e-09
55.0,3536.257144891897,5.3036522227600035e-09
55.0,3637.8796476651773,5.512124504828668e-09
55.0,3742.422507371443,5.729488461521195e-09
55.0,3849.9696472007686,5.956139388942268e-09
55.0,3960.6074020696014,6.192490368925842e-09
55.0,4074.424587927276,6.438973082250968e-09
55.0,4191.512573054222,6.696038661592086e-09
