height_m,bin_index,r_wet_m,number_concentration_m3
1.0,133,9.050102411266028e-06,60502.106365425825
1.0,134,9.325800292079947e-06,56781.63708939162
1.0,135,9.609885363358898e-06,53190.550013781416
1.0,136,9.902612623960514e-06,49733.6357439656
1.0,137,1.0204244827161173e-05,46414.65148389149
1.0,138,1.051505271661064e-05,43236.361057635775
1.0,139,1.0835315269450878e-05,40200.58124642304
1.0,140,1.1165319946816158e-05,37308.23351945211
1.0,141,1.1505362951941037e-05,34559.4002311892
1.0,142,1.1855749496107492e-05,31953.384365876627
1.0,143,1.2216794072670121e-05,29488.771930624014
1.0,144,1.2588820739406239e-05,27163.496130613894
1.0,145,1.2972163409444466e-05,24974.90250206135
1.0,146,1.3367166151032829e-05,22919.814229407188
1.0,147,1.3774183496416057e-05,20994.59693116969
1.0,148,1.4193580760100332e-05,19195.222262493466
1.0,149,1.462573436678941e-05,17517.329750293968
1.0,150,1.5071032189289418e-05,15956.286347443747
1.0,151,1.5529873896682784e-05,14507.243264475637
1.0,152,1.6002671313087717e-05,13165.18970936607
1.0,153,1.648984878732158e-05,11925.003237066863
1.0,154,1.6991843573802893e-05,10781.496479446281
1.0,155,1.7509106225033433e-05,9729.46009229264
1.0,156,1.8042100996011766e-05,8763.701818261397
1.0,157,1.859130626094279e-05,7879.081622454185
1.0,158,1.915721494261698e-05,7070.542910176182
1.0,159,1.9740334954844152e-05,6333.1398840293095
1.0,160,2.0341189658340506e-05,5662.061139543941
1.0,161,2.0960318330476443e-05,5052.649634987897
1.0,162,2.1598276649308336e-05,4500.419201748506
1.0,163,2.2255637192328323e-05,4001.06778690874
1.0,164,2.293298995037983e-05,3550.487639493627
1.0,165,2.3630942857199483e-05,3144.7726665873115
1.0,166,2.4350122335062625e-05,2780.22319548025
1.0,167,2.50911738570204e-05,2453.3483835214756
1.0,168,2.585476252623398e-05,2160.8665188687974
1.0,169,2.6641573672925527e-05,1899.7034532476962
1.0,170,2.7452313469482838e-05,1666.9894026198824
1.0,171,2.8287709564268252e-05,1460.0543437586357
1.0,172,2.914851173470132e-05,1276.4222245695366
