height_m,bin_index,r_wet_m,number_concentration_m3
2.0,65,1.0036876929625558e-08,375290.3847113528
2.0,66,1.0317962335628503e-08,436691.2084699794
2.0,67,1.0607027183986818e-08,505878.6367944643
2.0,68,1.090430175403557e-08,583422.4150323307
2.0,69,1.1210023036862912e-08,669861.1065179429
2.0,70,1.1524434926699733e-08,765687.0389099331
2.0,71,1.1847788417209693e-08,871330.0874114666
2.0,72,1.218034180277074e-08,987140.585577283
2.0,73,1.252236088484017e-08,1113371.725600266
2.0,74,1.2874119183496127e-08,1250161.877599232
2.0,75,1.323589815424962e-08,1397517.3181216852
2.0,76,1.3607987410222483e-08,1555295.90831618
2.0,77,1.3990684949788099e-08,1723192.298535687
2.0,78,1.4384297389773494e-08,1900725.2552292137
2.0,79,1.4789140204323376e-08,2087227.7049961174
2.0,80,1.520553796952898e-08,2281840.067343146
2.0,81,1.5633824613927018e-08,2483507.4005305623
2.0,82,1.60743436749772e-08,2690980.8133775746
2.0,83,1.6527448561629954e-08,2902823.500571712
2.0,84,1.6993502823099565e-08,3117421.641601732
2.0,85,1.7472880423962495e-08,3333000.266781947
2.0,86,1.7965966025704915e-08,3547644.0419886303
2.0,87,1.8473155274848846e-08,3759322.76174795
2.0,88,1.8994855097791978e-08,3965921.1741169016
2.0,89,1.9531484002502496e-08,4165272.596933777
2.0,90,2.008347238721699e-08,4355195.630383517
2.0,91,2.0651262856297388e-08,4533533.1323391665
2.0,92,2.1235310543410567e-08,4698192.50719404
2.0,93,2.1836083442203216e-08,4847186.271813414
2.0,94,2.245406274465432e-08,4978671.808736261
2.0,95,2.3089743187297356e-08,5090989.200447799
2.0,96,2.3743633405515557e-08,5182696.061551192
2.0,97,2.441625629612472e-08,5252598.348355403
2.0,98,2.510814938847107e-08,5299776.226425749
2.0,99,2.5819865224283577e-08,5323604.212878017
2.0,100,2.6551971746535022e-08,5323764.976863687
2.0,101,2.730505269757909e-08,5300256.372593012
2.0,102,2.807970802684702e-08,5253391.48700023
2.0,103,2.8876554308401594e-08,5183791.70056671
2.0,104,2.9696225168663406e-08,5092372.976301563
2.0,105,3.053937172464043e-08,4980325.799808438
2.0,106,3.140666303300887e-08,4849089.384536762
2.0,107,3.2298786550411235e-08,4700320.923372752
2.0,108,3.3216448605355146e-08,4535860.804397056
2.0,109,3.4160374882114904e-08,4357694.810169547
2.0,110,3.513131091705534e-08,4167914.383135271
2.0,111,3.6130022607817754e-08,3968676.0632775105
2.0,112,3.7157296735824776e-08,3762161.1883718213
2.0,113,3.821394150258061e-08,3550536.8941748636
2.0,114,3.930078708026203e-08,3335919.365220757
2.0,115,4.041868617711354e-08,3120340.1715043136
2.0,116,4.1568514618179346e-08,2905716.3881151113
2.0,117,4.2751171941921894e-08,2693825.040419351
2.0,118,4.3967582013297054e-08,2486282.2536100033
2.0,119,4.521869365387054e-08,2284527.319227314
2.0,120,4.6505481289580735e-08,2089811.7291724256
2.0,121,4.782894561676769e-08,1903193.0757174252
2.0,122,4.9190114287106253e-08,1725533.5791261455
2.0,123,5.05900426120963e-08,1557502.8867895945
2.0,124,5.202981428777868e-08,1399584.6921422274
2.0,125,5.351054214036217e-08,1252086.6497785794
2.0,126,5.5033368893459576e-08,1115153.01570541
2.0,127,5.65994679576458e-08,988779.4180152414
2.0,128,5.8210044243066524e-08,872829.1619944986
2.0,129,5.986633499583575e-08,767050.4925213042
2.0,130,6.156961065897847e-08,671094.2727011334
2.0,131,6.332117575868273e-08,584531.5877650611
2.0,132,6.512236981664158e-08,506870.84382950695
2.0,133,6.69745682892762e-08,437573.9986732478
2.0,134,6.887918353464384e-08,376071.6328515859
2.0,135,7.08376658078465e-08,321776.64112945047
2.0,136,7.285150428577072e-08,274096.39364678686
