height_m,bin_index,r_wet_m,number_concentration_m3
0.0,111,1.9357599670130334e-07,5609891.412658249
0.0,112,1.9941222480256105e-07,5380777.19695967
0.0,113,2.0541499011067238e-07,5143107.119641094
0.0,114,2.115889232498015e-07,4898872.491951482
0.0,115,2.1793878563930936e-07,4650040.197364717
0.0,116,2.244694731913909e-07,4398527.219274312
0.0,117,2.3118602011060287e-07,4146177.2620117953
0.0,118,2.3809360279826193e-07,3894739.8325000354
0.0,119,2.451975438647254e-07,3645852.072574712
0.0,120,2.525033162527051e-07,3401023.5510896267
0.0,121,2.6001654747480256e-07,3161624.1430168166
0.0,122,2.6774302396858217e-07,2928875.0423881393
0.0,123,2.7568869557255714e-07,2703842.8794307895
0.0,124,2.8385968012657844e-07,2487436.84167497
0.0,125,2.9226226820021166e-07,2280408.6358647356
0.0,126,3.009029279527599e-07,2083355.0735337788
0.0,127,3.097883101287244e-07,1896723.0190480247
0.0,128,3.1892525319258564e-07,1720816.4053150679
0.0,129,3.2832078860687594e-07,1555804.9993639977
0.0,130,3.3798214625766384e-07,1401734.5873967565
0.0,131,3.4791676003163214e-07,1258538.2461664397
0.0,132,3.5813227354910613e-07,1126048.3738336547
0.0,133,3.686365460574491e-07,1004009.1677517442
0.0,134,3.79437658489404e-07,892089.2577349917
0.0,135,3.905439196910734e-07,789894.2299640396
0.0,136,4.0196387282436004e-07,696978.8074273238
0.0,137,4.137063019488179e-07,612858.4863402874
0.0,138,4.257802387880124e-07,537020.4630309826
0.0,139,4.381949696856077e-07,468933.721137497
0.0,140,4.5096004275658513e-07,408058.1835543817
0.0,141,4.6408527523909033e-07,353852.8664745803
0.0,142,4.775807610526051e-07,305783.0033433849
0.0,143,4.914568785682801e-07,263326.1339895605
0.0,144,5.0572429859742e-07,225977.17821411413
0.0,145,5.203939926042936e-07,193252.53345181007
0.0,146,5.35477241149602e-07,164693.25267833937
0.0,147,5.509856425711265e-07,139867.37155548076
0.0,148,5.669311219082388e-07,118371.4630405129
0.0,149,5.83325940077165e-07,99831.5035810555
0.0,150,6.001827033040702e-07,83903.13789017203
0.0,151,6.175143728232462e-07,70271.42951577419
0.0,152,6.353342748478635e-07,58650.1823805439
0.0,153,6.536561108209641e-07,48780.91458092284
0.0,154,6.724939679546293e-07,40431.56039944305
0.0,155,6.918623300653825e-07,33394.970088323804
0.0,156,7.117760887142353e-07,27487.269879820935
0.0,157,7.322505546598961e-07,22546.13718992014
0.0,158,7.533014696340046e-07,18429.03838472651
0.0,159,7.749450184474421e-07,15011.46900743491
0.0,160,7.971978414370206e-07,12185.22920755961
0.0,161,8.200770472621701e-07,9856.760419306935
0.0,162,8.436002260614236e-07,7945.563208086051
0.0,163,8.677854629788747e-07,6382.710711705236
0.0,164,8.926513520709713e-07,5109.467281752493
0.0,165,9.182170106043902e-07,4076.01778933933
0.0,166,9.445020937559562e-07,3240.3095832878435
0.0,167,9.715268097259365e-07,2567.0062456338264
0.0,168,9.99311935276324e-07,2026.5500333273637
0.0,169,1.0278788317060995e-06,1594.3281714825716
0.0,170,1.0572494612756806e-06,1249.9369122419334
0.0,171,1.0874464040932962e-06,976.5364318218303
0.0,172,1.1184928754761963e-06,760.2891444161623
0.0,173,1.1504127438000686e-06,589.8738055488476
0.0,174,1.1832305488504325e-06,456.0678032496304
0.0,175,1.2169715206900493e-06,351.3902420799171
0.0,176,1.2516615990569284e-06,269.79876714826355
0.0,177,1.2873274533078064e-06,206.43351330129627
0.0,178,1.3239965029224525e-06,157.4020650400564
0.0,179,1.3616969385845494e-06,119.59984748317717
0.0,180,1.4004577438554244e-06,90.56091530972658
0.0,181,1.4403087174571659e-06,68.33464736538043
0.0,182,1.4812804961824264e-06,51.38437613003151
0.0,183,1.5234045784483868e-06,38.504473898358974
0.0,184,1.5667133485130691e-06,28.752874870995075
0.0,185,1.6112401013726164e-06,21.39643057317508
0.0,186,1.6570190683586317e-06,15.86687340461646
0.0,187,1.7040854434553303e-06,11.725499623610766
0.0,188,1.7524754103566573e-06,8.634979866397645
0.0,189,1.802226170284268e-06,6.336964476887503
0.0,190,1.853375970587681e-06,4.634375144873014
0.0,191,1.90596413414862e-06,3.3774666514955336
0.0,192,1.96003108961219e-06,2.452906091295224
0.0,193,2.015618402468028e-06,1.7752549894166505
0.0,194,2.0727688070054827e-06,1.2803553763209528
0.0,195,2.131526239167217e-06,0.9202170665480275
0.0,196,2.1919358703266447e-06,0.659082838368623
0.0,197,2.2540441420150316e-06,0.47041340405359366
0.0,198,2.317898801625112e-06,0.3345872111852496
0.0,199,2.3835489391185464e-06,0.2371531782690338
1.0,0,5.5117921187589234e-09,0.23602881011917795
1.0,1,5.689062854466256e-09,0.3330164946749951
1.0,2,5.872424613193484e-09,0.4682269948515032
1.0,3,6.0620971276831505e-09,0.6560502844930723
1.0,4,6.258307915580741e-09,0.9160259658763631
1.0,5,6.461292508897643e-09,1.2745838701047683
1.0,6,6.671294686126575e-09,1.7673356175461163
1.0,7,6.888566706777684e-09,2.4420785025085134
1.0,8,7.113369548096369e-09,3.362716002158441
1.0,9,7.34597314371851e-09,4.614352208079158
1.0,10,7.586656624016248e-09,6.309882490602716
1.0,11,7.83570855788736e-09,8.5984819426699
1.0,12,8.093427195744302e-09,11.676489084410157
1.0,13,8.360120713465249e-09,15.801297664218012
1.0,14,8.636107457079108e-09,21.30900710994301
1.0,15,8.921716187970019e-09,28.636745378845237
1.0,16,9.217286328404214e-09,38.35076983522134
1.0,17,9.523168207203472e-09,51.18167554363016
1.0,18,9.839723305415026e-09,68.06829903528059
1.0,19,1.0167324501857864e-08,90.21220186496735
1.0,20,1.0506356318459254e-08,119.14495421307899
1.0,21,1.0857215165334083e-08,156.81081560273748
1.0,22,1.1220309585602081e-08,205.66782746050598
1.0,23,1.1596060499984786e-08,268.8107890707939
1.0,24,1.1984901451274618e-08,350.1200806721907
1.0,25,1.2387278848822314e-08,454.44081861193536
1.0,26,1.2803652213246753e-08,587.7973680366457
1.0,27,1.3234494421630444e-08,757.6487852323193
1.0,28,1.368029195352719e-08,973.1912967988932
1.0,29,1.4141545138172007e-08,1245.7144238571673
1.0,30,1.4618768403348959e-08,1589.0177986057247
1.0,31,1.511249052643871e-08,2019.896064236946
1.0,32,1.5623254888233075e-08,2558.6994580426845
1.0,33,1.6151619730169567e-08,3229.977706159847
1.0,34,1.669815841570203e-08,4063.214655901472
1.0,35,1.726345969658541e-08,5093.660582116453
1.0,36,1.784812798491116e-08,6363.268267759468
1.0,37,1.8452783631785137e-08,7921.737713679284
1.0,38,1.9078063213590476e-08,9827.672616069962
1.0,39,1.972461982682446e-08,12149.849501824116
1.0,40,2.0393123392539296e-08,14968.597577303786
1.0,41,2.1084260971451664e-08,18377.28387900168
1.0,42,2.1798737090815406e-08,22483.894182627206
1.0,43,2.2537274084173747e-08,27412.695315558183
1.0,44,2.330061244512399e-08,33305.95903433117
1.0,45,2.4089511196236936e-08,40325.721509387746
1.0,46,2.490474827427552e-08,48655.545771798046
1.0,47,2.574712093285296e-08,58502.24732600757
1.0,48,2.6617446163661485e-08,70097.53566441694
1.0,49,2.751656113738502e-08,83699.51682266101
1.0,50,2.8445323665387054e-08,99593.99462231438
1.0,51,2.9404612683238904e-08,118095.50113789503
1.0,52,3.039532875711965e-08,139547.98051660002
1.0,53,3.14183946140843e-08,164325.04492762758
1.0,54,3.247475569715725e-08,192829.71750759927
1.0,55,3.356538074616457e-08,225493.57510215958
1.0,56,3.469126240517691e-08,262775.2037892133
1.0,57,3.5853417857387476e-08,305157.88300324243
1.0,58,3.7052889488204845e-08,353146.41993094265
1.0,59,3.829074557729529e-08,407263.06503405515
1.0,60,3.9568081020263546e-08,468042.4523235505
1.0,61,4.0886018080619814e-08,536025.5245147297
1.0,62,4.2245707172639366e-08,611752.4234749498
1.0,63,4.364832767568219e-08,695754.3503416269
1.0,64,4.5095088780509504e-08,788544.4270908637
1.0,65,4.65872303680987e-08,890607.6217690366
1.0,66,4.8126023921433933e-08,1002389.8324792995
1.0,67,4.971277347073059e-08,1124286.259789828
1.0,68,5.1348816572526873e-08,1256629.2325827663
1.0,69,5.303552532307168e-08,1399675.6874222872
1.0,70,5.477430740642478e-08,1553594.535092949
1.0,71,5.656660717768308e-08,1718454.178751083
1.0,72,5.8413906781753355e-08,1894210.47479934
1.0,73,6.031772730809223e-08,2080695.4487833988
1.0,74,6.227962998185161e-08,2277607.093011929
1.0,75,6.430121739187918e-08,2484500.5790161085
1.0,76,6.638413475605064e-08,2700781.215350097
1.0,77,6.85300712244258e-08,2925699.46877356
1.0,78,7.074076122075966e-08,3158348.344007538
1.0,79,7.30179858229196e-08,3397663.383799594
1.0,80,7.536357418280862e-08,3642425.5071185315
1.0,81,7.777940498641792e-08,3891266.849460028
1.0,82,8.026740795468661e-08,4142679.706415431
1.0,83,8.28295653858783e-08,4395028.611177041
1.0,84,8.546791374023789e-08,4646565.500227127
1.0,85,8.818454526773499e-08,4895447.841132123
1.0,86,9.098160967974625e-08,5139759.514465788
1.0,87,9.38613158655882e-08,5377534.160932601
1.0,88,9.682593365485489e-08,5606780.62741777
1.0,89,9.987779562657059e-08,5825510.074617305
1.0,90,1.0301929896621772e-07,6031764.246691475
1.0,91,1.0625290737176128e-07,6223644.352451188
1.0,92,1.095811530098294e-07,6399339.970042621
1.0,93,1.1300663852327633e-07,6557157.364681937
1.0,94,1.1653203909139919e-07,6695546.602980175
1.0,95,1.2016010454412925e-07,6813126.858525163
1.0,96,1.2389366153157125e-07,6908709.331823354
1.0,97,1.277356157503191e-07,6981317.252992218
1.0,98,1.3168895422801828e-07,7030202.496719586
1.0,99,1.3575674766769582e-07,7054858.414323105
1.0,100,1.39942152853446e-07,7055028.575136575
1.0,101,1.4424841511910088e-07,7030711.206325995
1.0,102,1.486788708815631e-07,6982159.223637218
1.0,103,1.5323695024058712e-07,6909875.852332535
1.0,104,1.5792617964676405e-07,6814605.944339594
1.0,105,1.6275018463965025e-07,6697323.201116377
1.0,106,1.677126926579204e-07,6559213.608714027
1.0,107,1.728175359235557e-07,6401655.479067396
1.0,108,1.7806865440210427e-07,6226196.567044829
1.0,109,1.834700988410709e-07,6034528.7941225115
1.0,110,1.8902603388854574e-07,5828461.155062939
1.0,111,1.9474074129419484e-07,5609891.412658249
1.0,112,2.006186231947114e-07,5380777.19695967
1.0,113,2.0666420548588696e-07,5143107.119641094
1.0,114,2.1288214128347103e-07,4898872.491951482
1.0,115,2.1927721447494696e-07,4650040.197364717
1.0,116,2.258543433645245e-07,4398527.219274312
1.0,117,2.3261858441362554e-07,4146177.2620117953
1.0,118,2.395751360792349e-07,3894739.8325000354
1.0,119,2.467293427527271e-07,3645852.072574712
1.0,120,2.5408669880171436e-07,3401023.5510896267
1.0,121,2.616528527177411e-07,3161624.1430168166
1.0,122,2.6943361137265937e-07,2928875.0423881393
1.0,123,2.7743494438649584e-07,2703842.8794307895
1.0,124,2.8566298860980953e-07,2487436.84167497
1.0,125,2.9412405272315536e-07,2280408.6358647356
1.0,126,3.0282462195641803e-07,2083355.0735337788
1.0,127,3.1177136293038635e-07,1896723.0190480247
1.0,128,3.2097112862289544e-07,1720816.4053150679
1.0,129,3.3043096346161837e-07,1555804.9993639977
1.0,130,3.4015810854553826e-07,1401734.5873967565
1.0,131,3.5016000699713934e-07,1258538.2461664397
1.0,132,3.6044430944752105e-07,1126048.3738336547
1.0,133,3.7101887965686e-07,1004009.1677517442
1.0,134,3.818918002731014e-07,892089.2577349917
1.0,135,3.930713787320392e-07,789894.2299640396
1.0,136,4.0456615330278145e-07,696978.8074273238
1.0,137,4.163848992824653e-07,612858.4863402874
1.0,138,4.285366353452937e-07,537020.4630309826
1.0,139,4.410306300500296e-07,468933.721137497
1.0,140,4.538764085116778e-07,408058.1835543817
1.0,141,4.6708375924198964e-07,353852.8664745803
1.0,142,4.806627411650334e-07,305783.0033433849
1.0,143,4.946236908114001e-07,263326.1339895605
1.0,144,5.089772297012927e-07,225977.17821411413
1.0,145,5.23734271920639e-07,193252.53345181007
1.0,146,5.389060319004788e-07,164693.25267833937
1.0,147,5.545040324150402e-07,139867.37155548076
1.0,148,5.705401128090009e-07,118371.4630405129
1.0,149,5.870264374744441e-07,99831.5035810555
1.0,150,6.0397550460466e-07,83903.13789017203
1.0,151,6.214001552456252e-07,70271.42951577419
1.0,152,6.393135826815831e-07,58650.1823805439
1.0,153,6.577293421909883e-07,48780.91458092284
1.0,154,6.766613612030403e-07,40431.56039944305
1.0,155,6.961239499104058e-07,33394.970088323804
1.0,156,7.161318123585431e-07,27487.269879820935
1.0,157,7.367000580633073e-07,22546.13718992014
1.0,158,7.578442141874707e-07,18429.03838472651
1.0,159,7.795802383075488e-07,15011.46900743491
1.0,160,8.01924531786997e-07,12185.22920755961
1.0,161,8.248939537844847e-07,9856.760419306935
1.0,162,8.485058358850773e-07,7945.563208086051
1.0,163,8.727779973757467e-07,6382.710711705236
1.0,164,8.977287611290767e-07,5109.467281752493
1.0,165,9.233769700973362e-07,4076.01778933933
1.0,166,9.497420043726972e-07,3240.3095832878435
1.0,167,9.768437987930998e-07,2567.0062456338264
1.0,168,1.0047028610523824e-06,2026.5500333273637
1.0,169,1.033340290272309e-06,1594.3281714825716
1.0,170,1.0627777959970133e-06,1249.9369122419334
1.0,171,1.0930377175785655e-06,976.5364318218303
1.0,172,1.1241430439008053e-06,760.2891444161623
1.0,173,1.1561174334284075e-06,589.8738055488476
1.0,174,1.1889852345407899e-06,456.0678032496304
1.0,175,1.2227715061364868e-06,351.3902420799171
1.0,176,1.2575020384987394e-06,269.79876714826355
1.0,177,1.2932033744130083e-06,206.43351330129627
1.0,178,1.3299028305434899e-06,157.4020650400564
1.0,179,1.367628519080309e-06,119.59984748317717
1.0,180,1.406409369674043e-06,90.56091530972658
1.0,181,1.4462751516865642e-06,68.33464736538043
1.0,182,1.4872564967876594e-06,51.38437613003151
1.0,183,1.5293849219357073e-06,38.504473898358974
1.0,184,1.5726928527838675e-06,28.752874870995075
1.0,185,1.6172136475562868e-06,21.39643057317508
1.0,186,1.6629816214418672e-06,15.86687340461646
1.0,187,1.7100320715549041e-06,11.725499623610766
1.0,188,1.7584013025121384e-06,8.634979866397645
1.0,189,1.8081266526766034e-06,6.336964476887503
1.0,190,1.8592465211180082e-06,4.634375144873014
1.0,191,1.911800395338389e-06,3.3774666514955336
1.0,192,1.9658288798106403e-06,2.452906091295224
1.0,193,2.0213737253758617e-06,1.7752549894166505
1.0,194,2.0784778595437845e-06,1.2803553763209528
1.0,195,2.137185417738516e-06,0.9202170665480275
1.0,196,2.197541775530168e-06,0.659082838368623
1.0,197,2.259593581890826e-06,0.47041340405359366
1.0,198,2.3233887935117993e-06,0.3345872111852496
1.0,199,2.3889767102172884e-06,0.2371531782690338
2.0,0,5.513600644943019e-09,0.23602881011917795
2.0,1,5.691024033973749e-09,0.3330164946749951
2.0,2,5.8745508774626e-09,0.4682269948515032
2.0,3,6.064401867776262e-09,0.6560502844930723
2.0,4,6.260805549933566e-09,0.9160259658763631
2.0,5,6.463998555111656e-09,1.2745838701047683
2.0,6,6.674225836963147e-09,1.7673356175461163
2.0,7,6.8917409105096555e-09,2.4420785025085134
2.0,8,7.116806093368699e-09,3.362716002158441
2.0,9,7.349692749064408e-09,4.614352208079158
2.0,10,7.590681532168537e-09,6.309882490602716
2.0,11,7.840062635016868e-09,8.5984819426699
2.0,12,8.098136035747554e-09,11.676489084410157
2.0,13,8.365211747412833e-09,15.801297664218012
2.0,14,8.641610067923511e-09,21.30900710994301
2.0,15,8.927661830597778e-09,28.636745378845237
2.0,16,9.223708655101581e-09,38.35076983522134
2.0,17,9.530103198587673e-09,51.18167554363016
2.0,18,9.847209406864693e-09,68.06829903528059
2.0,19,1.017540276545615e-08,90.21220186496735
2.0,20,1.051507055044193e-08,119.14495421307899
2.0,21,1.0866612079012427e-08,156.81081560273748
2.0,22,1.1230438959706852e-08,205.66782746050598
2.0,23,1.1606975342353313e-08,268.8107890707939
2.0,24,1.1996658167777972e-08,350.1200806721907
2.0,25,1.2399937417404223e-08,454.44081861193536
2.0,26,1.2817276362920253e-08,587.7973680366457
2.0,27,1.324915181625305e-08,757.6487852323193
2.0,28,1.3696054380150214e-08,973.1912967988932
2.0,29,1.4158488699735523e-08,1245.7144238571673
2.0,30,1.4636973715470817e-08,1589.0177986057247
2.0,31,1.5132042918024145e-08,2019.896064236946
2.0,32,1.564424460561177e-08,2558.6994580426845
2.0,33,1.617414214444893e-08,3229.977706159847
2.0,34,1.672231423301011e-08,4063.214655901472
2.0,35,1.7289355170864566e-08,5093.660582116453
2.0,36,1.7875875132913357e-08,6363.268267759468
2.0,37,1.848250044991413e-08,7921.737713679284
2.0,38,1.9109873896232852e-08,9827.672616069962
2.0,39,1.9758654985812848e-08,12149.849501824116
2.0,40,2.042952027739568e-08,14968.597577303786
2.0,41,2.1123163690067868e-08,18377.28387900168
2.0,42,2.1840296830240182e-08,22483.894182627206
2.0,43,2.2581649331193443e-08,27412.695315558183
2.0,44,2.3347969206343835e-08,33305.95903433117
2.0,45,2.4140023217395453e-08,40325.721509387746
2.0,46,2.495859725855194e-08,48655.545771798046
2.0,47,2.5804496757959998e-08,58502.24732600757
2.0,48,2.6678547097550605e-08,70097.53566441694
2.0,49,2.7581594052427804e-08,83699.51682266101
2.0,50,2.8514504250938634e-08,99593.99462231438
2.0,51,2.9478165656528958e-08,118095.50113789503
2.0,52,3.047348807246191e-08,139547.98051660002
2.0,53,3.1501403670440075e-08,164325.04492762758
2.0,54,3.25628675441332e-08,192829.71750759927
2.0,55,3.365885828857186e-08,225493.57510215958
2.0,56,3.4790378606324015e-08,262775.2037892133
2.0,57,3.595845594132299e-08,305157.88300324243
2.0,58,3.716414314117233e-08,353146.41993094265
2.0,59,3.840851914870205e-08,407263.06503405515
2.0,60,3.969268972350778e-08,468042.4523235505
2.0,61,4.101778819415777e-08,536025.5245147297
2.0,62,4.238497624170901e-08,611752.4234749498
2.0,63,4.379544471513562e-08,695754.3503416269
2.0,64,4.5250414479232446e-08,788544.4270908637
2.0,65,4.675113729552524e-08,890607.6217690366
2.0,66,4.8298896736688974e-08,1002389.8324792995
2.0,67,4.989500913494846e-08,1124286.259789828
2.0,68,5.154082456491749e-08,1256629.2325827663
2.0,69,5.323772786131605e-08,1399675.6874222872
2.0,70,5.498713967199264e-08,1553594.535092949
2.0,71,5.6790517546675405e-08,1718454.178751083
2.0,72,5.864935706187461e-08,1894210.47479934
2.0,73,6.056519298236154e-08,2080695.4487833988
2.0,74,6.25396004596601e-08,2277607.093011929
2.0,75,6.457419626800016e-08,2484500.5790161085
2.0,76,6.667064007820046e-08,2700781.215350097
2.0,77,6.88306357699723e-08,2925699.46877356
2.0,78,7.105593278316076e-08,3158348.344007538
2.0,79,7.334832750847151e-08,3397663.383799594
2.0,80,7.570966471826356e-08,3642425.5071185315
2.0,81,7.814183903803186e-08,3891266.849460028
2.0,82,8.064679645923161e-08,4142679.706415431
2.0,83,8.322653589415211e-08,4395028.611177041
2.0,84,8.588311077358496e-08,4646565.500227127
2.0,85,8.861863068807789e-08,4895447.841132123
2.0,86,9.143526307361934e-08,5139759.514465788
2.0,87,9.433523494264677e-08,5377534.160932601
2.0,88,9.732083466131636e-08,5606780.62741777
2.0,89,1.0039441377403885e-07,5825510.074617305
2.0,90,1.0355838887632205e-07,6031764.246691475
2.0,91,1.0681524353702565e-07,6223644.352451188
2.0,92,1.1016753027118437e-07,6399339.970042621
2.0,93,1.1361787256460562e-07,6557157.364681937
2.0,94,1.1716896695150147e-07,6695546.602980175
2.0,95,1.2082358514648035e-07,6813126.858525163
2.0,96,1.2458457623225135e-07,6908709.331823354
2.0,97,1.2845486890447993e-07,6981317.252992218
2.0,98,1.324374737752576e-07,7030202.496719586
2.0,99,1.3653548573672597e-07,7054858.414323105
2.0,100,1.407520863864348e-07,7055028.575136575
2.0,101,1.4509054651608397e-07,7030711.206325995
2.0,102,1.4955422866533384e-07,6982159.223637218
2.0,103,1.5414658974244225e-07,6909875.852332535
2.0,104,1.5887118371351932e-07,6814605.944339594
2.0,105,1.6373166436225593e-07,6697323.201116377
2.0,106,1.687317881220012e-07,6559213.608714027
2.0,107,1.738754169821278e-07,6401655.479067396
2.0,108,1.791665214706499e-07,6226196.567044829
2.0,109,1.846091837150971e-07,6034528.7941225115
2.0,110,1.9020760058369626e-07,5828461.155062939
2.0,111,1.9596608690895962e-07,5609891.412658249
2.0,112,2.018890787958274e-07,5380777.19695967
2.0,113,2.0798113701659855e-07,5143107.119641094
2.0,114,2.1424695049489507e-07,4898872.491951482
2.0,115,2.2069133988104266e-07,4650040.197364717
2.0,116,2.2731926122122933e-07,4398527.219274312
2.0,117,2.341358097228681e-07,4146177.2620117953
2.0,118,2.411462236186474e-07,3894739.8325000354
2.0,119,2.483558881316676e-07,3645852.072574712
2.0,120,2.5577033954416084e-07,3401023.5510896267
2.0,121,2.633952693721974e-07,3161624.1430168166
2.0,122,2.7123652864885455e-07,2928875.0423881393
2.0,123,2.793001323183095e-07,2703842.8794307895
2.0,124,2.8759226374340805e-07,2487436.84167497
2.0,125,2.961192793292914e-07,2280408.6358647356
2.0,126,3.048877132657859e-07,2083355.0735337788
2.0,127,3.1390428239127257e-07,1896723.0190480247
2.0,128,3.2317589118082744e-07,1720816.4053150679
2.0,129,3.3270963686138705e-07,1555804.9993639977
2.0,130,3.425128146566708e-07,1401734.5873967565
2.0,131,3.525929231644608e-07,1258538.2461664397
2.0,132,3.6295766986881665e-07,1126048.3738336547
2.0,133,3.7361497678966147e-07,1004009.1677517442
2.0,134,3.845729862721866e-07,892089.2577349917
2.0,135,3.9584006691849124e-07,789894.2299640396
2.0,136,4.0742481966395836e-07,696978.8074273238
2.0,137,4.19336084000884e-07,612858.4863402874
2.0,138,4.315829443519521e-07,537020.4630309826
2.0,139,4.4417473659614037e-07,468933.721137497
2.0,140,4.5712105474956324e-07,408058.1835543817
2.0,141,4.704317578036049e-07,353852.8664745803
2.0,142,4.841169767225085e-07,305783.0033433849
