height_m,bin_index,r_wet_m,number_concentration_m3
0.0,184,1.3628696582176766e-06,38.337166494660636
0.0,185,1.4016789846586978e-06,28.52857409756729
0.0,186,1.4415798366404306e-06,21.15583120615569
0.0,187,1.482602889276813e-06,15.633999498147944
0.0,188,1.5247796803804438e-06,11.513306488530311
0.0,189,1.5681426347091143e-06,8.449285969183492
0.0,190,1.6127250888941263e-06,6.179166859830816
0.0,191,1.6585613170696264e-06,4.503288868660938
0.0,192,1.705686557222551e-06,3.2705414550603233
0.0,193,1.7541370382835809e-06,2.3670066525555415
0.0,194,1.8039500079797946e-06,1.7071405017612955
0.0,195,1.8551637614705378e-06,1.2269560887307096
0.0,196,1.907817670788506e-06,0.8787771178248359
0.0,197,1.9619522151086028e-06,0.6272178720714623
0.0,198,2.017609011867955e-06,0.4461162815803358
0.0,199,2.0748308487609635e-06,0.3162042376920501
1.0,0,4.442239966400782e-09,0.3147050801589057
1.0,1,4.586845518360311e-09,0.4440219928999966
1.0,2,4.736514030022521e-09,0.6243026598020062
1.0,3,4.891432761936678e-09,0.874733712657431
1.0,4,5.051795827505885e-09,1.2213679545018257
1.0,5,5.2178044054295e-09,1.6994451601397007
1.0,6,5.389666955119265e-09,2.356447490061488
1.0,7,5.567599434881988e-09,3.256104670011388
1.0,8,5.751825522650422e-09,4.483621336211258
1.0,9,5.942576839033997e-09,6.152469610772283
1.0,10,6.140093172452897e-09,8.413176654136588
1.0,11,6.344622706112563e-09,11.464642590226463
1.0,12,6.556422246571583e-09,15.56865211254754
1.0,13,6.7757574536541615e-09,21.06839688562409
1.0,14,7.002903071459369e-09,28.412009479923967
1.0,15,7.238143160223113e-09,38.182327171793865
1.0,16,7.481771328795865e-09,51.13435978029536
1.0,17,7.734090967509511e-09,68.24223405817348
1.0,18,7.99541548122072e-09,90.75773204704166
1.0,19,8.266068522335671e-09,120.28293581995567
1.0,20,8.54638422364274e-09,158.85993895077286
1.0,21,8.836707430805039e-09,209.0810874703179
1.0,22,9.137393934394232e-09,274.22376994734054
1.0,23,9.44881070138056e-09,358.41438542772755
1.0,24,9.77133610603138e-09,466.82677422958716
1.0,25,1.0105360160212048e-08,605.9210914825844
1.0,26,1.0451284743127824e-08,783.7298240488624
1.0,27,1.080952383059437e-08,1010.1983803097606
1.0,28,1.1180503723975979e-08,1297.5883957318586
1.0,29,1.1564663278985946e-08,1660.9525651428942
1.0,30,1.1962454134600349e-08,2118.690398140969
1.0,31,1.2374340942396631e-08,2693.1947523158365
1.0,32,1.2800801596689236e-08,3411.5992773903745
1.0,33,1.3242327465896975e-08,4306.636941546366
1.0,34,1.3699423625639886e-08,5417.619541202002
1.0,35,1.417260909412617e-08,6791.547442821912
1.0,36,1.466241707045186e-08,8484.357690345947
1.0,37,1.516939517649748e-08,10562.316951572415
1.0,38,1.5694105703164234e-08,13103.563488093267
